Event Time,Message,Log group,Log stream
2023-07-13T19:07:06.830+05:30,"REPORT RequestId: 2b3cf535-33ac-452a-8a52-67585d6d333f	Duration: 13.42 ms	Billed Duration: 14 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:06.891+05:30,"REPORT RequestId: aa632457-5781-4b7d-9fb7-4a6f8422e6d0	Duration: 21.41 ms	Billed Duration: 22 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:06.990+05:30,"START RequestId: 17baa3e5-5be6-4e35-8d6c-115c62288c9c Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.049+05:30,"REPORT RequestId: 20650b43-c59f-45ac-98bb-1383d7ecaa5a	Duration: 27.07 ms	Billed Duration: 28 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.277+05:30,"START RequestId: 865d0c11-7ad6-45ac-8f5d-45d1de87e7d2 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.301+05:30,"REPORT RequestId: 865d0c11-7ad6-45ac-8f5d-45d1de87e7d2	Duration: 23.77 ms	Billed Duration: 24 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.330+05:30,"END RequestId: 823250eb-b937-406c-9100-e4386150d2d6
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.330+05:30,"REPORT RequestId: 823250eb-b937-406c-9100-e4386150d2d6	Duration: 20.17 ms	Billed Duration: 21 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.369+05:30,"END RequestId: aee57dea-a59e-45b9-b36c-f6fc9bb5f1cf
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.369+05:30,"REPORT RequestId: aee57dea-a59e-45b9-b36c-f6fc9bb5f1cf	Duration: 27.97 ms	Billed Duration: 28 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.383+05:30,"START RequestId: f47fce77-9ae2-4063-b55a-c1b14b4e9726 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.392+05:30,"2023-07-13T13:37:07.392Z	f47fce77-9ae2-4063-b55a-c1b14b4e9726	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.428+05:30,"END RequestId: f47fce77-9ae2-4063-b55a-c1b14b4e9726
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.428+05:30,"REPORT RequestId: f47fce77-9ae2-4063-b55a-c1b14b4e9726	Duration: 44.84 ms	Billed Duration: 45 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.448+05:30,"2023-07-13T13:37:07.448Z	712951b4-a944-442b-a5ef-814dec8e3dfc	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.450+05:30,"END RequestId: 712951b4-a944-442b-a5ef-814dec8e3dfc
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:07.450+05:30,"REPORT RequestId: 712951b4-a944-442b-a5ef-814dec8e3dfc	Duration: 12.06 ms	Billed Duration: 13 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.028+05:30,"START RequestId: 00fd69ae-2b52-440d-875b-53f4d41cd2cd Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.048+05:30,"END RequestId: 00fd69ae-2b52-440d-875b-53f4d41cd2cd
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.048+05:30,"REPORT RequestId: 00fd69ae-2b52-440d-875b-53f4d41cd2cd	Duration: 20.65 ms	Billed Duration: 21 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.093+05:30,"REPORT RequestId: 203dc319-1921-421b-9166-2c9360578e8b	Duration: 35.30 ms	Billed Duration: 36 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.127+05:30,"END RequestId: 1a8f12ae-2b61-4e3e-8738-26e5299da44e
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.127+05:30,"REPORT RequestId: 1a8f12ae-2b61-4e3e-8738-26e5299da44e	Duration: 4.92 ms	Billed Duration: 5 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.153+05:30,"2023-07-13T13:37:08.153Z	d791ecb0-e18b-43a5-8d78-6a07b4ea91f1	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.168+05:30,"REPORT RequestId: d791ecb0-e18b-43a5-8d78-6a07b4ea91f1	Duration: 19.41 ms	Billed Duration: 20 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.230+05:30,"2023-07-13T13:37:08.230Z	47e3a9ce-1ffc-4b9c-aadd-91991cea47ac	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.296+05:30,"END RequestId: 34c967ba-21d6-4508-be87-9a13384e51a8
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.309+05:30,"START RequestId: 69e284f6-4879-4238-af68-f430e6e7d4e3 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.313+05:30,"2023-07-13T13:37:08.313Z	69e284f6-4879-4238-af68-f430e6e7d4e3	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.448+05:30,"REPORT RequestId: e0ddb538-d262-4c88-87f4-071f85ee471f	Duration: 7.40 ms	Billed Duration: 8 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.477+05:30,"END RequestId: 54597572-75e6-4eea-9049-5f466fda7c02
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.508+05:30,"2023-07-13T13:37:08.508Z	0deddb95-4926-4f58-86ad-1a871445c363	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.510+05:30,"REPORT RequestId: 0deddb95-4926-4f58-86ad-1a871445c363	Duration: 24.56 ms	Billed Duration: 25 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.768+05:30,"END RequestId: 166e24e4-7af1-4345-87f8-2582f05ae277
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.798+05:30,"START RequestId: 140c915e-02d0-4180-b0ef-a804218f87e5 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.802+05:30,"2023-07-13T13:37:08.802Z	140c915e-02d0-4180-b0ef-a804218f87e5	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:08.813+05:30,"START RequestId: 1ea84ef6-2ef5-4e01-ab2b-defac2e7ede0 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
2023-07-13T19:07:09.008+05:30,"END RequestId: a3a97ece-18f9-4660-be18-9ebc09bf63a1
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]8edcc9e8d6714b47bbeb7334c158c258
